date,value,unit,lat,lon,city,parameter
2024-12-02 08:00:00,59.4,μg/m³,45.4642,9.19,,pm25
2024-12-02 09:00:00,60.8,μg/m³,45.4642,9.19,,pm25
2024-12-02 10:00:00,63.6,μg/m³,45.4642,9.19,,pm25
2024-12-02 11:00:00,63.7,μg/m³,45.4642,9.19,,pm25
2024-12-02 12:00:00,61.8,μg/m³,45.4642,9.19,,pm25
2024-12-02 13:00:00,51.2,μg/m³,45.4642,9.19,,pm25
2024-12-02 14:00:00,48.4,μg/m³,45.4642,9.19,,pm25
2024-12-02 15:00:00,49.1,μg/m³,45.4642,9.19,,pm25
2024-12-02 16:00:00,48.8,μg/m³,45.4642,9.19,,pm25
2024-12-02 17:00:00,56.4,μg/m³,45.4642,9.19,,pm25
2024-12-02 18:00:00,58.5,μg/m³,45.4642,9.19,,pm25
2024-12-02 19:00:00,64.1,μg/m³,45.4642,9.19,,pm25
2024-12-02 20:00:00,67.7,μg/m³,45.4642,9.19,,pm25
2024-12-02 21:00:00,72.3,μg/m³,45.4642,9.19,,pm25
2024-12-02 22:00:00,77.6,μg/m³,45.4642,9.19,,pm25
2024-12-02 23:00:00,85.6,μg/m³,45.4642,9.19,,pm25
2024-12-03 00:00:00,90.2,μg/m³,45.4642,9.19,,pm25
2024-12-03 01:00:00,86.5,μg/m³,45.4642,9.19,,pm25
2024-12-03 02:00:00,82.9,μg/m³,45.4642,9.19,,pm25
2024-12-03 03:00:00,82.2,μg/m³,45.4642,9.19,,pm25
2024-12-03 04:00:00,81.7,μg/m³,45.4642,9.19,,pm25
2024-12-03 05:00:00,81.0,μg/m³,45.4642,9.19,,pm25
2024-12-03 06:00:00,80.8,μg/m³,45.4642,9.19,,pm25
2024-12-03 07:00:00,78.3,μg/m³,45.4642,9.19,,pm25
2024-12-03 08:00:00,79.2,μg/m³,45.4642,9.19,,pm25
2024-12-03 09:00:00,83.2,μg/m³,45.4642,9.19,,pm25
2024-12-03 10:00:00,85.4,μg/m³,45.4642,9.19,,pm25
2024-12-03 11:00:00,85.9,μg/m³,45.4642,9.19,,pm25
2024-12-03 12:00:00,82.6,μg/m³,45.4642,9.19,,pm25
2024-12-03 13:00:00,75.4,μg/m³,45.4642,9.19,,pm25
2024-12-03 14:00:00,67.9,μg/m³,45.4642,9.19,,pm25
2024-12-03 15:00:00,61.2,μg/m³,45.4642,9.19,,pm25
2024-12-03 16:00:00,48.9,μg/m³,45.4642,9.19,,pm25
2024-12-03 17:00:00,46.9,μg/m³,45.4642,9.19,,pm25
2024-12-03 18:00:00,60.7,μg/m³,45.4642,9.19,,pm25
2024-12-03 19:00:00,74.6,μg/m³,45.4642,9.19,,pm25
2024-12-03 20:00:00,83.3,μg/m³,45.4642,9.19,,pm25
2024-12-03 21:00:00,87.1,μg/m³,45.4642,9.19,,pm25
2024-12-03 22:00:00,92.2,μg/m³,45.4642,9.19,,pm25
2024-12-03 23:00:00,88.8,μg/m³,45.4642,9.19,,pm25
2024-12-04 00:00:00,94.5,μg/m³,45.4642,9.19,,pm25
2024-12-04 01:00:00,91.5,μg/m³,45.4642,9.19,,pm25
2024-12-04 02:00:00,85.5,μg/m³,45.4642,9.19,,pm25
2024-12-04 03:00:00,81.5,μg/m³,45.4642,9.19,,pm25
2024-12-04 04:00:00,78.0,μg/m³,45.4642,9.19,,pm25
2024-12-04 05:00:00,75.7,μg/m³,45.4642,9.19,,pm25
2024-12-04 06:00:00,71.6,μg/m³,45.4642,9.19,,pm25
2024-12-04 07:00:00,67.5,μg/m³,45.4642,9.19,,pm25
2024-12-04 08:00:00,49.8,μg/m³,45.4642,9.19,,pm25
2024-12-04 09:00:00,44.2,μg/m³,45.4642,9.19,,pm25
2024-12-04 10:00:00,38.2,μg/m³,45.4642,9.19,,pm25
2024-12-04 11:00:00,34.5,μg/m³,45.4642,9.19,,pm25
2024-12-04 12:00:00,35.6,μg/m³,45.4642,9.19,,pm25
2024-12-04 13:00:00,31.9,μg/m³,45.4642,9.19,,pm25
2024-12-04 14:00:00,30.3,μg/m³,45.4642,9.19,,pm25
2024-12-04 15:00:00,32.7,μg/m³,45.4642,9.19,,pm25
2024-12-04 16:00:00,28.0,μg/m³,45.4642,9.19,,pm25
2024-12-04 17:00:00,30.1,μg/m³,45.4642,9.19,,pm25
2024-12-04 18:00:00,33.7,μg/m³,45.4642,9.19,,pm25
2024-12-04 19:00:00,44.9,μg/m³,45.4642,9.19,,pm25
2024-12-04 20:00:00,50.2,μg/m³,45.4642,9.19,,pm25
2024-12-04 21:00:00,59.1,μg/m³,45.4642,9.19,,pm25
2024-12-04 22:00:00,59.2,μg/m³,45.4642,9.19,,pm25
2024-12-04 23:00:00,60.1,μg/m³,45.4642,9.19,,pm25
2024-12-05 00:00:00,55.8,μg/m³,45.4642,9.19,,pm25
2024-12-05 01:00:00,58.4,μg/m³,45.4642,9.19,,pm25
2024-12-05 02:00:00,60.2,μg/m³,45.4642,9.19,,pm25
2024-12-05 03:00:00,59.4,μg/m³,45.4642,9.19,,pm25
2024-12-05 04:00:00,58.1,μg/m³,45.4642,9.19,,pm25
2024-12-05 05:00:00,55.9,μg/m³,45.4642,9.19,,pm25
2024-12-05 06:00:00,51.5,μg/m³,45.4642,9.19,,pm25
2024-12-05 07:00:00,46.6,μg/m³,45.4642,9.19,,pm25
2024-12-05 08:00:00,43.9,μg/m³,45.4642,9.19,,pm25
2024-12-05 09:00:00,52.5,μg/m³,45.4642,9.19,,pm25
2024-12-05 10:00:00,49.3,μg/m³,45.4642,9.19,,pm25
2024-12-05 11:00:00,46.0,μg/m³,45.4642,9.19,,pm25
2024-12-05 12:00:00,44.5,μg/m³,45.4642,9.19,,pm25
2024-12-05 13:00:00,40.5,μg/m³,45.4642,9.19,,pm25
2024-12-05 14:00:00,36.4,μg/m³,45.4642,9.19,,pm25
2024-12-05 15:00:00,35.8,μg/m³,45.4642,9.19,,pm25
2024-12-05 16:00:00,39.2,μg/m³,45.4642,9.19,,pm25
2024-12-05 17:00:00,42.8,μg/m³,45.4642,9.19,,pm25
2024-12-05 18:00:00,59.3,μg/m³,45.4642,9.19,,pm25
2024-12-05 19:00:00,62.4,μg/m³,45.4642,9.19,,pm25
2024-12-05 20:00:00,68.4,μg/m³,45.4642,9.19,,pm25
2024-12-05 21:00:00,73.0,μg/m³,45.4642,9.19,,pm25
2024-12-05 22:00:00,77.4,μg/m³,45.4642,9.19,,pm25
2024-12-05 23:00:00,84.8,μg/m³,45.4642,9.19,,pm25
2024-12-06 00:00:00,87.8,μg/m³,45.4642,9.19,,pm25
2024-12-06 01:00:00,87.5,μg/m³,45.4642,9.19,,pm25
2024-12-06 02:00:00,89.3,μg/m³,45.4642,9.19,,pm25
2024-12-06 03:00:00,83.3,μg/m³,45.4642,9.19,,pm25
2024-12-06 04:00:00,78.3,μg/m³,45.4642,9.19,,pm25
2024-12-06 05:00:00,73.5,μg/m³,45.4642,9.19,,pm25
2024-12-06 06:00:00,69.3,μg/m³,45.4642,9.19,,pm25
2024-12-06 07:00:00,66.0,μg/m³,45.4642,9.19,,pm25
2024-12-06 08:00:00,65.8,μg/m³,45.4642,9.19,,pm25
2024-12-06 09:00:00,68.0,μg/m³,45.4642,9.19,,pm25
2024-12-06 10:00:00,68.2,μg/m³,45.4642,9.19,,pm25
2024-12-06 11:00:00,66.6,μg/m³,45.4642,9.19,,pm25
2024-12-06 12:00:00,55.3,μg/m³,45.4642,9.19,,pm25
2024-12-06 13:00:00,44.9,μg/m³,45.4642,9.19,,pm25
2024-12-06 14:00:00,41.6,μg/m³,45.4642,9.19,,pm25
2024-12-06 15:00:00,39.9,μg/m³,45.4642,9.19,,pm25
2024-12-06 16:00:00,33.3,μg/m³,45.4642,9.19,,pm25
2024-12-06 17:00:00,30.8,μg/m³,45.4642,9.19,,pm25
2024-12-06 18:00:00,31.1,μg/m³,45.4642,9.19,,pm25
2024-12-06 19:00:00,30.9,μg/m³,45.4642,9.19,,pm25
2024-12-06 20:00:00,39.4,μg/m³,45.4642,9.19,,pm25
2024-12-06 21:00:00,42.2,μg/m³,45.4642,9.19,,pm25
2024-12-06 22:00:00,44.3,μg/m³,45.4642,9.19,,pm25
2024-12-06 23:00:00,45.8,μg/m³,45.4642,9.19,,pm25
2024-12-07 00:00:00,46.1,μg/m³,45.4642,9.19,,pm25
2024-12-07 01:00:00,44.5,μg/m³,45.4642,9.19,,pm25
2024-12-07 02:00:00,44.6,μg/m³,45.4642,9.19,,pm25
2024-12-07 03:00:00,44.2,μg/m³,45.4642,9.19,,pm25
2024-12-07 04:00:00,43.7,μg/m³,45.4642,9.19,,pm25
2024-12-07 05:00:00,43.2,μg/m³,45.4642,9.19,,pm25
2024-12-07 06:00:00,42.8,μg/m³,45.4642,9.19,,pm25
2024-12-07 07:00:00,43.1,μg/m³,45.4642,9.19,,pm25
2024-12-07 08:00:00,43.7,μg/m³,45.4642,9.19,,pm25
2024-12-07 09:00:00,46.7,μg/m³,45.4642,9.19,,pm25
2024-12-07 10:00:00,45.4,μg/m³,45.4642,9.19,,pm25
2024-12-07 11:00:00,40.7,μg/m³,45.4642,9.19,,pm25
2024-12-07 12:00:00,39.7,μg/m³,45.4642,9.19,,pm25
2024-12-07 13:00:00,37.9,μg/m³,45.4642,9.19,,pm25
2024-12-07 14:00:00,35.0,μg/m³,45.4642,9.19,,pm25
2024-12-07 15:00:00,35.6,μg/m³,45.4642,9.19,,pm25
2024-12-07 16:00:00,34.9,μg/m³,45.4642,9.19,,pm25
2024-12-07 17:00:00,35.6,μg/m³,45.4642,9.19,,pm25
2024-12-07 18:00:00,32.9,μg/m³,45.4642,9.19,,pm25
2024-12-07 19:00:00,42.3,μg/m³,45.4642,9.19,,pm25
2024-12-07 20:00:00,42.3,μg/m³,45.4642,9.19,,pm25
2024-12-07 21:00:00,42.0,μg/m³,45.4642,9.19,,pm25
2024-12-07 22:00:00,44.4,μg/m³,45.4642,9.19,,pm25
2024-12-07 23:00:00,42.7,μg/m³,45.4642,9.19,,pm25
2024-12-08 00:00:00,36.8,μg/m³,45.4642,9.19,,pm25
2024-12-08 01:00:00,29.9,μg/m³,45.4642,9.19,,pm25
2024-12-08 02:00:00,23.4,μg/m³,45.4642,9.19,,pm25
2024-12-08 03:00:00,24.4,μg/m³,45.4642,9.19,,pm25
2024-12-08 04:00:00,20.0,μg/m³,45.4642,9.19,,pm25
2024-12-08 05:00:00,16.2,μg/m³,45.4642,9.19,,pm25
2024-12-08 06:00:00,16.1,μg/m³,45.4642,9.19,,pm25
2024-12-08 07:00:00,18.2,μg/m³,45.4642,9.19,,pm25
2024-12-08 08:00:00,21.2,μg/m³,45.4642,9.19,,pm25
2024-12-08 09:00:00,20.8,μg/m³,45.4642,9.19,,pm25
2024-12-08 10:00:00,21.3,μg/m³,45.4642,9.19,,pm25
2024-12-08 11:00:00,19.8,μg/m³,45.4642,9.19,,pm25
2024-12-08 12:00:00,18.2,μg/m³,45.4642,9.19,,pm25
2024-12-08 13:00:00,16.6,μg/m³,45.4642,9.19,,pm25
2024-12-08 14:00:00,16.1,μg/m³,45.4642,9.19,,pm25
2024-12-08 15:00:00,15.9,μg/m³,45.4642,9.19,,pm25
2024-12-08 16:00:00,16.1,μg/m³,45.4642,9.19,,pm25
2024-12-08 17:00:00,16.6,μg/m³,45.4642,9.19,,pm25
2024-12-08 18:00:00,21.2,μg/m³,45.4642,9.19,,pm25
2024-12-08 19:00:00,25.9,μg/m³,45.4642,9.19,,pm25
2024-12-08 20:00:00,28.5,μg/m³,45.4642,9.19,,pm25
2024-12-08 21:00:00,35.8,μg/m³,45.4642,9.19,,pm25
2024-12-08 22:00:00,45.8,μg/m³,45.4642,9.19,,pm25
2024-12-08 23:00:00,50.5,μg/m³,45.4642,9.19,,pm25
2024-12-09 00:00:00,47.6,μg/m³,45.4642,9.19,,pm25
2024-12-09 01:00:00,41.8,μg/m³,45.4642,9.19,,pm25
2024-12-09 02:00:00,34.8,μg/m³,45.4642,9.19,,pm25
2024-12-09 03:00:00,33.4,μg/m³,45.4642,9.19,,pm25
2024-12-09 04:00:00,33.8,μg/m³,45.4642,9.19,,pm25
2024-12-09 05:00:00,35.8,μg/m³,45.4642,9.19,,pm25
2024-12-09 06:00:00,38.0,μg/m³,45.4642,9.19,,pm25
2024-12-09 07:00:00,38.8,μg/m³,45.4642,9.19,,pm25
2024-12-09 08:00:00,40.1,μg/m³,45.4642,9.19,,pm25
2024-12-09 09:00:00,45.9,μg/m³,45.4642,9.19,,pm25
2024-12-09 10:00:00,41.8,μg/m³,45.4642,9.19,,pm25
2024-12-09 11:00:00,34.9,μg/m³,45.4642,9.19,,pm25
2024-12-09 12:00:00,21.9,μg/m³,45.4642,9.19,,pm25
2024-12-09 13:00:00,16.4,μg/m³,45.4642,9.19,,pm25
2024-12-09 14:00:00,13.1,μg/m³,45.4642,9.19,,pm25
2024-12-09 15:00:00,11.1,μg/m³,45.4642,9.19,,pm25
2024-12-09 16:00:00,10.2,μg/m³,45.4642,9.19,,pm25
2024-12-09 17:00:00,11.0,μg/m³,45.4642,9.19,,pm25
2024-12-09 18:00:00,13.3,μg/m³,45.4642,9.19,,pm25
2024-12-09 19:00:00,26.6,μg/m³,45.4642,9.19,,pm25
2024-12-09 20:00:00,34.8,μg/m³,45.4642,9.19,,pm25
2024-12-09 21:00:00,40.1,μg/m³,45.4642,9.19,,pm25
2024-12-09 22:00:00,47.3,μg/m³,45.4642,9.19,,pm25
2024-12-09 23:00:00,50.0,μg/m³,45.4642,9.19,,pm25
2024-12-10 00:00:00,52.8,μg/m³,45.4642,9.19,,pm25
2024-12-10 01:00:00,54.5,μg/m³,45.4642,9.19,,pm25
2024-12-10 02:00:00,56.7,μg/m³,45.4642,9.19,,pm25
2024-12-10 03:00:00,51.5,μg/m³,45.4642,9.19,,pm25
2024-12-10 04:00:00,47.3,μg/m³,45.4642,9.19,,pm25
2024-12-10 05:00:00,47.2,μg/m³,45.4642,9.19,,pm25
2024-12-10 06:00:00,44.8,μg/m³,45.4642,9.19,,pm25
2024-12-10 07:00:00,44.8,μg/m³,45.4642,9.19,,pm25
2024-12-10 08:00:00,47.4,μg/m³,45.4642,9.19,,pm25
2024-12-10 09:00:00,52.6,μg/m³,45.4642,9.19,,pm25
2024-12-10 10:00:00,51.8,μg/m³,45.4642,9.19,,pm25
2024-12-10 11:00:00,48.2,μg/m³,45.4642,9.19,,pm25
2024-12-10 12:00:00,45.9,μg/m³,45.4642,9.19,,pm25
2024-12-10 13:00:00,47.1,μg/m³,45.4642,9.19,,pm25
2024-12-10 14:00:00,45.8,μg/m³,45.4642,9.19,,pm25
2024-12-10 15:00:00,44.3,μg/m³,45.4642,9.19,,pm25
2024-12-10 16:00:00,39.0,μg/m³,45.4642,9.19,,pm25
2024-12-10 17:00:00,43.0,μg/m³,45.4642,9.19,,pm25
2024-12-10 18:00:00,43.3,μg/m³,45.4642,9.19,,pm25
2024-12-10 19:00:00,49.6,μg/m³,45.4642,9.19,,pm25
2024-12-10 20:00:00,59.5,μg/m³,45.4642,9.19,,pm25
2024-12-10 21:00:00,74.6,μg/m³,45.4642,9.19,,pm25
2024-12-10 22:00:00,74.7,μg/m³,45.4642,9.19,,pm25
2024-12-10 23:00:00,83.2,μg/m³,45.4642,9.19,,pm25
2024-12-11 00:00:00,90.3,μg/m³,45.4642,9.19,,pm25
2024-12-11 01:00:00,82.2,μg/m³,45.4642,9.19,,pm25
2024-12-11 02:00:00,77.0,μg/m³,45.4642,9.19,,pm25
2024-12-11 03:00:00,84.1,μg/m³,45.4642,9.19,,pm25
2024-12-11 04:00:00,79.1,μg/m³,45.4642,9.19,,pm25
2024-12-11 05:00:00,69.9,μg/m³,45.4642,9.19,,pm25
2024-12-11 06:00:00,49.5,μg/m³,45.4642,9.19,,pm25
2024-12-11 07:00:00,42.0,μg/m³,45.4642,9.19,,pm25
2024-12-11 08:00:00,35.0,μg/m³,45.4642,9.19,,pm25
2024-12-11 09:00:00,32.9,μg/m³,45.4642,9.19,,pm25
2024-12-11 10:00:00,34.8,μg/m³,45.4642,9.19,,pm25
2024-12-11 11:00:00,34.9,μg/m³,45.4642,9.19,,pm25
2024-12-11 12:00:00,34.4,μg/m³,45.4642,9.19,,pm25
2024-12-11 13:00:00,30.5,μg/m³,45.4642,9.19,,pm25
2024-12-11 14:00:00,26.0,μg/m³,45.4642,9.19,,pm25
2024-12-11 15:00:00,22.2,μg/m³,45.4642,9.19,,pm25
2024-12-11 16:00:00,23.0,μg/m³,45.4642,9.19,,pm25
2024-12-11 17:00:00,24.6,μg/m³,45.4642,9.19,,pm25
2024-12-11 18:00:00,28.0,μg/m³,45.4642,9.19,,pm25
2024-12-11 19:00:00,38.1,μg/m³,45.4642,9.19,,pm25
2024-12-11 20:00:00,45.7,μg/m³,45.4642,9.19,,pm25
2024-12-11 21:00:00,59.7,μg/m³,45.4642,9.19,,pm25
2024-12-11 22:00:00,72.8,μg/m³,45.4642,9.19,,pm25
2024-12-11 23:00:00,85.2,μg/m³,45.4642,9.19,,pm25
2024-12-12 00:00:00,90.9,μg/m³,45.4642,9.19,,pm25
2024-12-12 01:00:00,90.9,μg/m³,45.4642,9.19,,pm25
2024-12-12 02:00:00,90.3,μg/m³,45.4642,9.19,,pm25
2024-12-12 03:00:00,92.1,μg/m³,45.4642,9.19,,pm25
2024-12-12 04:00:00,78.7,μg/m³,45.4642,9.19,,pm25
2024-12-12 05:00:00,73.0,μg/m³,45.4642,9.19,,pm25
2024-12-12 06:00:00,70.2,μg/m³,45.4642,9.19,,pm25
2024-12-12 07:00:00,66.6,μg/m³,45.4642,9.19,,pm25
2024-12-12 08:00:00,68.2,μg/m³,45.4642,9.19,,pm25
2024-12-12 09:00:00,72.5,μg/m³,45.4642,9.19,,pm25
2024-12-12 10:00:00,74.4,μg/m³,45.4642,9.19,,pm25
2024-12-12 11:00:00,71.3,μg/m³,45.4642,9.19,,pm25
2024-12-12 12:00:00,68.5,μg/m³,45.4642,9.19,,pm25
2024-12-12 13:00:00,63.6,μg/m³,45.4642,9.19,,pm25
2024-12-12 14:00:00,63.4,μg/m³,45.4642,9.19,,pm25
2024-12-12 15:00:00,63.8,μg/m³,45.4642,9.19,,pm25
2024-12-12 16:00:00,63.6,μg/m³,45.4642,9.19,,pm25
2024-12-12 17:00:00,62.5,μg/m³,45.4642,9.19,,pm25
2024-12-12 18:00:00,70.4,μg/m³,45.4642,9.19,,pm25
2024-12-12 19:00:00,75.7,μg/m³,45.4642,9.19,,pm25
2024-12-12 20:00:00,79.9,μg/m³,45.4642,9.19,,pm25
2024-12-12 21:00:00,81.1,μg/m³,45.4642,9.19,,pm25
2024-12-12 22:00:00,89.4,μg/m³,45.4642,9.19,,pm25
2024-12-12 23:00:00,93.8,μg/m³,45.4642,9.19,,pm25
2024-12-13 00:00:00,98.6,μg/m³,45.4642,9.19,,pm25
2024-12-13 01:00:00,102.3,μg/m³,45.4642,9.19,,pm25
2024-12-13 02:00:00,101.3,μg/m³,45.4642,9.19,,pm25
2024-12-13 03:00:00,100.1,μg/m³,45.4642,9.19,,pm25
2024-12-13 04:00:00,84.2,μg/m³,45.4642,9.19,,pm25
2024-12-13 05:00:00,80.2,μg/m³,45.4642,9.19,,pm25
2024-12-13 06:00:00,77.7,μg/m³,45.4642,9.19,,pm25
2024-12-13 07:00:00,76.6,μg/m³,45.4642,9.19,,pm25
2024-12-13 08:00:00,74.4,μg/m³,45.4642,9.19,,pm25
2024-12-13 09:00:00,73.1,μg/m³,45.4642,9.19,,pm25
2024-12-13 10:00:00,74.3,μg/m³,45.4642,9.19,,pm25
2024-12-13 11:00:00,68.8,μg/m³,45.4642,9.19,,pm25
2024-12-13 12:00:00,55.1,μg/m³,45.4642,9.19,,pm25
2024-12-13 13:00:00,48.1,μg/m³,45.4642,9.19,,pm25
2024-12-13 14:00:00,41.3,μg/m³,45.4642,9.19,,pm25
2024-12-13 15:00:00,40.0,μg/m³,45.4642,9.19,,pm25
2024-12-13 16:00:00,40.2,μg/m³,45.4642,9.19,,pm25
2024-12-13 17:00:00,42.8,μg/m³,45.4642,9.19,,pm25
2024-12-13 18:00:00,42.8,μg/m³,45.4642,9.19,,pm25
2024-12-13 19:00:00,54.4,μg/m³,45.4642,9.19,,pm25
2024-12-13 20:00:00,59.3,μg/m³,45.4642,9.19,,pm25
2024-12-13 21:00:00,61.9,μg/m³,45.4642,9.19,,pm25
2024-12-13 22:00:00,67.4,μg/m³,45.4642,9.19,,pm25
2024-12-13 23:00:00,85.6,μg/m³,45.4642,9.19,,pm25
2024-12-14 00:00:00,95.4,μg/m³,45.4642,9.19,,pm25
2024-12-14 01:00:00,98.1,μg/m³,45.4642,9.19,,pm25
2024-12-14 02:00:00,91.6,μg/m³,45.4642,9.19,,pm25
2024-12-14 03:00:00,93.3,μg/m³,45.4642,9.19,,pm25
2024-12-14 04:00:00,91.2,μg/m³,45.4642,9.19,,pm25
2024-12-14 05:00:00,83.4,μg/m³,45.4642,9.19,,pm25
2024-12-14 06:00:00,77.0,μg/m³,45.4642,9.19,,pm25
2024-12-14 07:00:00,76.1,μg/m³,45.4642,9.19,,pm25
2024-12-14 08:00:00,83.1,μg/m³,45.4642,9.19,,pm25
2024-12-14 09:00:00,88.2,μg/m³,45.4642,9.19,,pm25
2024-12-14 10:00:00,74.3,μg/m³,45.4642,9.19,,pm25
2024-12-14 11:00:00,66.7,μg/m³,45.4642,9.19,,pm25
2024-12-14 12:00:00,58.5,μg/m³,45.4642,9.19,,pm25
2024-12-14 13:00:00,51.3,μg/m³,45.4642,9.19,,pm25
2024-12-14 14:00:00,43.5,μg/m³,45.4642,9.19,,pm25
2024-12-14 15:00:00,39.3,μg/m³,45.4642,9.19,,pm25
2024-12-14 16:00:00,34.8,μg/m³,45.4642,9.19,,pm25
2024-12-14 17:00:00,31.1,μg/m³,45.4642,9.19,,pm25
2024-12-14 18:00:00,35.0,μg/m³,45.4642,9.19,,pm25
2024-12-14 19:00:00,42.7,μg/m³,45.4642,9.19,,pm25
2024-12-14 20:00:00,51.6,μg/m³,45.4642,9.19,,pm25
2024-12-14 21:00:00,58.2,μg/m³,45.4642,9.19,,pm25
2024-12-14 22:00:00,62.3,μg/m³,45.4642,9.19,,pm25
2024-12-14 23:00:00,61.3,μg/m³,45.4642,9.19,,pm25
2024-12-15 00:00:00,59.5,μg/m³,45.4642,9.19,,pm25
2024-12-15 01:00:00,57.2,μg/m³,45.4642,9.19,,pm25
2024-12-15 02:00:00,48.3,μg/m³,45.4642,9.19,,pm25
2024-12-15 03:00:00,44.2,μg/m³,45.4642,9.19,,pm25
2024-12-15 04:00:00,43.9,μg/m³,45.4642,9.19,,pm25
2024-12-15 05:00:00,43.0,μg/m³,45.4642,9.19,,pm25
2024-12-15 06:00:00,40.6,μg/m³,45.4642,9.19,,pm25
2024-12-15 07:00:00,42.8,μg/m³,45.4642,9.19,,pm25
2024-12-15 08:00:00,45.9,μg/m³,45.4642,9.19,,pm25
2024-12-15 09:00:00,45.9,μg/m³,45.4642,9.19,,pm25
2024-12-15 10:00:00,46.5,μg/m³,45.4642,9.19,,pm25
2024-12-15 11:00:00,47.1,μg/m³,45.4642,9.19,,pm25
2024-12-15 12:00:00,38.8,μg/m³,45.4642,9.19,,pm25
2024-12-15 13:00:00,33.8,μg/m³,45.4642,9.19,,pm25
2024-12-15 14:00:00,31.2,μg/m³,45.4642,9.19,,pm25
2024-12-15 15:00:00,25.4,μg/m³,45.4642,9.19,,pm25
2024-12-15 16:00:00,21.7,μg/m³,45.4642,9.19,,pm25
2024-12-15 17:00:00,21.5,μg/m³,45.4642,9.19,,pm25
2024-12-15 18:00:00,30.3,μg/m³,45.4642,9.19,,pm25
2024-12-15 19:00:00,53.8,μg/m³,45.4642,9.19,,pm25
2024-12-15 20:00:00,77.0,μg/m³,45.4642,9.19,,pm25
2024-12-15 21:00:00,91.4,μg/m³,45.4642,9.19,,pm25
2024-12-15 22:00:00,95.6,μg/m³,45.4642,9.19,,pm25
2024-12-15 23:00:00,84.8,μg/m³,45.4642,9.19,,pm25
2024-12-16 00:00:00,64.5,μg/m³,45.4642,9.19,,pm25
2024-12-16 01:00:00,61.7,μg/m³,45.4642,9.19,,pm25
2024-12-16 02:00:00,51.3,μg/m³,45.4642,9.19,,pm25
2024-12-16 03:00:00,49.1,μg/m³,45.4642,9.19,,pm25
2024-12-16 04:00:00,40.4,μg/m³,45.4642,9.19,,pm25
2024-12-16 05:00:00,36.4,μg/m³,45.4642,9.19,,pm25
2024-12-16 06:00:00,33.9,μg/m³,45.4642,9.19,,pm25
2024-12-16 07:00:00,32.6,μg/m³,45.4642,9.19,,pm25
2024-12-16 08:00:00,32.5,μg/m³,45.4642,9.19,,pm25
2024-12-16 09:00:00,37.2,μg/m³,45.4642,9.19,,pm25
2024-12-16 10:00:00,37.2,μg/m³,45.4642,9.19,,pm25
2024-12-16 11:00:00,33.6,μg/m³,45.4642,9.19,,pm25
2024-12-16 12:00:00,25.1,μg/m³,45.4642,9.19,,pm25
2024-12-16 13:00:00,24.3,μg/m³,45.4642,9.19,,pm25
2024-12-16 14:00:00,23.8,μg/m³,45.4642,9.19,,pm25
2024-12-16 15:00:00,26.6,μg/m³,45.4642,9.19,,pm25
2024-12-16 16:00:00,25.6,μg/m³,45.4642,9.19,,pm25
2024-12-16 17:00:00,26.9,μg/m³,45.4642,9.19,,pm25
2024-12-16 18:00:00,27.7,μg/m³,45.4642,9.19,,pm25
2024-12-16 19:00:00,35.5,μg/m³,45.4642,9.19,,pm25
2024-12-16 20:00:00,39.9,μg/m³,45.4642,9.19,,pm25
2024-12-16 21:00:00,51.6,μg/m³,45.4642,9.19,,pm25
2024-12-16 22:00:00,64.5,μg/m³,45.4642,9.19,,pm25
2024-12-16 23:00:00,71.4,μg/m³,45.4642,9.19,,pm25
2024-12-17 00:00:00,65.5,μg/m³,45.4642,9.19,,pm25
2024-12-17 01:00:00,64.2,μg/m³,45.4642,9.19,,pm25
2024-12-17 02:00:00,55.9,μg/m³,45.4642,9.19,,pm25
2024-12-17 03:00:00,46.6,μg/m³,45.4642,9.19,,pm25
2024-12-17 04:00:00,41.7,μg/m³,45.4642,9.19,,pm25
2024-12-17 05:00:00,33.9,μg/m³,45.4642,9.19,,pm25
2024-12-17 06:00:00,29.1,μg/m³,45.4642,9.19,,pm25
2024-12-17 07:00:00,27.2,μg/m³,45.4642,9.19,,pm25
2024-12-17 08:00:00,28.8,μg/m³,45.4642,9.19,,pm25
2024-12-17 09:00:00,34.8,μg/m³,45.4642,9.19,,pm25
2024-12-17 10:00:00,36.9,μg/m³,45.4642,9.19,,pm25
2024-12-17 11:00:00,35.9,μg/m³,45.4642,9.19,,pm25
2024-12-17 12:00:00,32.9,μg/m³,45.4642,9.19,,pm25
2024-12-17 13:00:00,27.9,μg/m³,45.4642,9.19,,pm25
2024-12-17 14:00:00,22.8,μg/m³,45.4642,9.19,,pm25
2024-12-17 15:00:00,21.1,μg/m³,45.4642,9.19,,pm25
2024-12-17 16:00:00,21.4,μg/m³,45.4642,9.19,,pm25
2024-12-17 17:00:00,24.6,μg/m³,45.4642,9.19,,pm25
2024-12-17 18:00:00,32.5,μg/m³,45.4642,9.19,,pm25
2024-12-17 19:00:00,42.3,μg/m³,45.4642,9.19,,pm25
2024-12-17 20:00:00,47.0,μg/m³,45.4642,9.19,,pm25
2024-12-17 21:00:00,56.9,μg/m³,45.4642,9.19,,pm25
2024-12-17 22:00:00,72.7,μg/m³,45.4642,9.19,,pm25
2024-12-17 23:00:00,71.3,μg/m³,45.4642,9.19,,pm25
2024-12-18 00:00:00,76.5,μg/m³,45.4642,9.19,,pm25
